store,date,temperature,fuel_price,markdown1,markdown2,markdown3,markdown4,markdown5,cpi,unemployment,dept,weekly_sales,IsHoliday,type,size
24,2010-02-26,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.33,32,4937.35,0,0,203819
4,2011-02-04,34.61,2.996,0.0,0.0,0.0,0.0,0.0,127.7195806,6.51,6,5900.65,0,0,205863
17,2011-07-29,68.59,3.574,0.0,0.0,0.0,0.0,0.0,129.1677097,6.75,13,25258.13,0,1,93188
38,2011-04-15,57.63,3.868,0.0,0.0,0.0,0.0,0.0,128.9107333,13.74,42,102.74,0,2,39690
33,2011-08-05,96.93,3.803,0.0,0.0,0.0,0.0,0.0,129.1846452,8.44,33,58.23,0,0,39690
40,2011-02-04,13.29,3.24,0.0,0.0,0.0,0.0,0.0,133.1834194,5.11,3,4927.87,0,0,155083
37,2011-11-04,58.97,3.332,0.0,0.0,0.0,0.0,0.0,216.5634344,7.72,98,5161.31,0,2,39910
42,2010-05-07,71.06,3.127,0.0,0.0,0.0,0.0,0.0,126.2898,9.52,82,6618.51,0,2,39690
31,2012-03-30,67.87,3.845,9546.49,584.62,0.0,1334.23,3691.1,220.9991248,7.06,91,64078.91,0,0,203750
9,2011-06-10,85.81,3.648,0.0,0.0,0.0,0.0,0.0,218.6365747,6.38,87,14831.35,0,1,125833
24,2010-02-26,33.98,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.33,44,3810.84,0,0,203819
3,2010-05-21,75.81,2.826,0.0,0.0,0.0,0.0,0.0,213.9116886,7.34,42,4984.51,0,1,37392
16,2011-04-08,38.04,3.532,0.0,0.0,0.0,0.0,0.0,192.3418571,6.34,87,8241.87,0,1,57197
13,2011-11-04,43.51,3.538,0.0,0.0,0.0,0.0,0.0,129.8051935,6.39,80,18332.14,0,0,219622
10,2010-06-04,82.82,2.941,0.0,0.0,0.0,0.0,0.0,126.1360645,9.52,7,65360.04,0,1,126512
4,2010-02-05,43.76,2.598,0.0,0.0,0.0,0.0,0.0,126.4420645,8.62,93,60623.33,0,0,205863
21,2010-05-21,74.24,2.826,0.0,0.0,0.0,0.0,0.0,210.2768443,8.2,1,12325.99,0,1,140167
38,2011-05-27,76.67,4.087,0.0,0.0,0.0,0.0,0.0,129.0623548,13.74,93,17086.12,0,2,39690
42,2011-03-25,62.53,3.716,0.0,0.0,0.0,0.0,0.0,128.6160645,8.74,96,15088.85,0,2,39690
23,2010-10-01,62.07,2.717,0.0,0.0,0.0,0.0,0.0,132.7568,5.29,83,336.7,0,1,114533
37,2012-10-19,74.06,3.594,121.25,0.0,6.6,0.0,888.9,222.0951719,6.23,80,12227.86,0,2,39910
43,2011-07-15,84.67,3.575,0.0,0.0,0.0,0.0,0.0,207.1940691,10.64,16,2716.68,0,2,41062
24,2010-05-14,51.31,3.112,0.0,0.0,0.0,0.0,0.0,132.152129,8.21,37,2838.08,0,0,203819
7,2012-03-30,44.99,3.75,8460.02,2.4,9.25,385.22,1666.6,197.4133259,8.26,12,5854.37,0,1,70713
28,2011-02-18,53.35,3.43,0.0,0.0,0.0,0.0,0.0,127.99525,14.02,83,5358.85,0,0,206302
43,2012-08-24,81.65,3.62,364.02,0.0,13.07,0.0,1309.22,213.5481636,9.29,93,33933.96,0,2,41062
41,2010-12-03,33.0,2.712,0.0,0.0,0.0,0.0,0.0,190.9931437,7.51,41,2066.71,0,0,196321
40,2012-06-08,55.78,3.746,7338.72,324.8,44.64,2067.65,7482.97,138.1174194,4.13,98,7725.79,0,0,155083
26,2010-09-24,52.47,2.718,0.0,0.0,0.0,0.0,0.0,132.7619333,8.45,90,49472.51,0,0,152513
6,2010-04-23,64.11,2.795,0.0,0.0,0.0,0.0,0.0,211.9442745,7.09,87,28867.68,0,0,202505
21,2011-02-11,34.61,3.022,0.0,0.0,0.0,0.0,0.0,212.5928624,8.03,31,3036.72,1,1,140167
26,2011-04-15,39.46,3.823,0.0,0.0,0.0,0.0,0.0,134.2784667,7.82,11,9687.59,0,0,152513
5,2012-09-28,78.33,3.666,1279.39,0.0,0.55,425.98,1492.6,223.5741019,5.6,17,2174.39,0,1,34875
25,2012-09-21,57.6,4.038,7709.27,17.82,61.88,802.77,8294.38,215.5475459,7.28,12,3310.75,0,1,128107
36,2010-10-29,76.22,2.68,0.0,0.0,0.0,0.0,0.0,210.6736944,8.48,59,5.0,0,0,39910
17,2011-08-26,72.04,3.57,0.0,0.0,0.0,0.0,0.0,129.2832581,6.75,48,361.0,0,1,93188
26,2012-09-14,57.69,3.988,7606.73,0.0,22.66,368.91,9072.93,138.5673,7.41,13,23147.76,0,0,152513
27,2011-11-25,47.88,3.689,164.01,27.47,73934.06,24.22,540.56,140.4217857,7.91,94,67540.47,1,0,204184
40,2011-07-29,67.45,3.898,0.0,0.0,0.0,0.0,0.0,135.9639355,4.58,31,1333.58,0,0,155083
27,2012-10-19,56.53,4.153,2639.32,0.0,4.77,575.48,3147.23,142.8633629,8.0,96,16119.97,0,0,204184
17,2010-12-31,20.79,2.868,0.0,0.0,0.0,0.0,0.0,127.0876774,6.89,46,18914.28,1,1,93188
3,2010-12-10,51.13,2.843,0.0,0.0,0.0,0.0,0.0,214.7693037,7.56,3,4251.07,0,1,37392
41,2011-04-29,39.81,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,6.93,71,9691.52,0,0,196321
30,2012-06-15,81.51,3.393,370.16,0.0,3.01,10.16,1042.83,221.4009901,6.89,67,2487.59,0,2,42988
32,2011-09-16,60.88,3.596,0.0,0.0,0.0,0.0,0.0,194.7419707,8.62,79,14993.47,0,0,203007
43,2012-06-22,87.51,3.346,184.26,0.0,3.2,0.0,1298.9,213.2123786,9.58,6,8.0,0,2,41062
13,2011-10-07,60.62,3.592,0.0,0.0,0.0,0.0,0.0,129.6938,6.39,21,10060.2,0,0,219622
20,2010-05-14,55.91,2.982,0.0,0.0,0.0,0.0,0.0,203.6133915,7.86,67,35226.88,0,0,203742
37,2010-07-09,81.74,2.642,0.0,0.0,0.0,0.0,0.0,209.8708867,8.36,40,24242.73,0,2,39910
41,2010-08-13,70.24,2.723,0.0,0.0,0.0,0.0,0.0,190.2611552,7.34,5,18466.55,0,0,196321
19,2011-07-22,79.37,3.972,0.0,0.0,0.0,0.0,0.0,135.8738387,7.81,46,20302.36,0,0,203819
19,2011-08-05,73.84,4.02,0.0,0.0,0.0,0.0,0.0,136.0540323,7.81,16,34070.22,0,0,203819
30,2012-01-20,52.21,3.268,1084.35,3.47,36.96,0.0,344.93,219.6258417,7.06,6,-26.61,0,2,42988
12,2010-04-02,59.84,3.086,0.0,0.0,0.0,0.0,0.0,126.6034839,14.1,59,1046.71,0,1,112238
21,2011-09-23,75.68,3.467,0.0,0.0,0.0,0.0,0.0,216.0282356,7.85,33,6802.13,0,1,140167
42,2010-05-14,73.88,3.145,0.0,0.0,0.0,0.0,0.0,126.2085484,9.52,59,103.97,0,2,39690
9,2012-10-05,66.61,3.617,2657.57,0.0,3.01,1107.79,1560.55,226.9662325,4.95,16,4059.49,0,1,125833
2,2012-05-25,78.19,3.561,10701.32,0.0,1030.53,3595.04,14920.27,221.3828029,6.89,40,76840.74,0,0,202307
11,2012-01-20,56.43,3.268,2421.89,1803.64,37.76,297.73,2282.23,223.4700552,6.83,36,1129.19,0,0,207499
35,2012-09-07,76.0,3.911,11678.32,0.0,53.35,1976.76,8415.89,142.500303,8.84,80,34.9,1,1,103681
23,2011-06-03,67.21,3.973,0.0,0.0,0.0,0.0,0.0,134.8551613,4.78,59,520.18,0,1,114533
40,2010-04-30,46.5,2.935,0.0,0.0,0.0,0.0,0.0,132.0644333,5.44,98,7440.3,0,0,155083
25,2011-08-19,68.09,3.747,0.0,0.0,0.0,0.0,0.0,208.8424359,7.27,90,10992.12,0,1,128107
6,2012-08-31,83.58,3.638,21801.35,111.57,16.74,15675.98,4002.59,223.9210125,5.67,81,15279.3,0,0,202505
22,2010-03-19,46.03,2.834,0.0,0.0,0.0,0.0,0.0,135.6682247,8.28,5,27466.03,0,1,119557
39,2011-01-21,50.25,3.016,0.0,0.0,0.0,0.0,0.0,210.6031072,8.4,25,4686.8,0,0,184109
13,2012-09-07,70.65,3.689,17452.15,18.74,69.23,4472.17,5180.78,130.9325484,5.77,37,3555.86,1,0,219622
9,2011-10-28,63.96,3.372,0.0,0.0,0.0,0.0,0.0,221.3159563,6.05,34,6891.06,0,1,125833
20,2012-09-28,58.65,3.997,6245.6,52.64,21.5,3301.81,7195.56,215.7367162,7.28,22,14297.91,0,0,203742
16,2010-12-31,19.66,2.829,0.0,0.0,0.0,0.0,0.0,191.2557002,6.99,11,16886.79,1,1,57197
41,2010-10-01,62.67,2.759,0.0,0.0,0.0,0.0,0.0,190.6738241,7.51,96,2905.89,0,0,196321
3,2011-03-18,69.47,3.488,0.0,0.0,0.0,0.0,0.0,217.7235226,7.55,2,16740.65,0,1,37392
38,2010-08-13,87.01,3.159,0.0,0.0,0.0,0.0,0.0,126.064,14.18,93,16162.91,0,2,39690
11,2012-03-30,70.23,3.845,7438.04,190.98,1.0,1345.08,3504.0,224.8651254,6.83,95,71300.12,0,0,207499
39,2012-10-26,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.23,81,20232.22,0,0,184109
29,2011-04-29,57.2,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,9.97,21,4159.46,0,1,93638
15,2011-09-09,67.59,3.93,0.0,0.0,0.0,0.0,0.0,136.2745806,7.81,10,11488.89,1,1,123737
17,2011-09-09,61.94,3.619,0.0,0.0,0.0,0.0,0.0,129.3686129,6.75,77,0.0,1,1,93188
17,2012-05-25,55.69,3.801,5528.92,0.0,71.81,595.85,2754.3,131.0287742,6.24,19,3163.57,0,1,93188
31,2010-12-03,50.43,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.16,17,8826.31,0,0,203750
11,2011-06-24,86.13,3.594,0.0,0.0,0.0,0.0,0.0,218.45094,7.57,25,11432.11,0,0,207499
41,2012-04-20,43.57,3.936,3677.88,1165.88,37.89,297.31,2227.25,197.7227385,6.55,14,14473.4,0,0,196321
11,2010-06-25,84.5,2.653,0.0,0.0,0.0,0.0,0.0,214.6660741,7.34,97,15216.63,0,0,207499
9,2010-10-22,69.99,2.725,0.0,0.0,0.0,0.0,0.0,215.4081762,6.56,26,3825.23,0,1,125833
12,2011-12-02,52.5,3.701,4868.73,0.0,2022.46,3768.45,18368.11,129.8459667,12.89,20,4661.88,0,1,112238
15,2010-12-03,36.0,3.2,0.0,0.0,0.0,0.0,0.0,132.7566667,8.07,91,3549.58,0,1,123737
21,2011-03-25,70.33,3.473,0.0,0.0,0.0,0.0,0.0,214.2521573,8.03,26,11364.27,0,1,140167
9,2011-11-11,58.28,3.297,3235.06,1645.11,63.15,1580.98,2209.21,221.6482278,6.05,79,10523.83,0,1,125833
13,2012-04-27,64.8,3.842,4626.7,0.11,67.16,104.18,3280.73,131.1266667,5.97,96,10283.3,0,0,219622
24,2010-04-30,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.21,92,106315.87,0,0,203819
8,2010-04-16,62.66,2.808,0.0,0.0,0.0,0.0,0.0,213.8186357,6.29,29,2475.46,0,0,155078
1,2012-01-06,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.35,6,3665.25,0,0,151315
36,2011-09-02,87.5,3.481,0.0,0.0,0.0,0.0,0.0,214.5516896,8.18,7,336.81,0,0,39910
44,2012-08-10,81.69,3.509,84.25,0.0,6.99,4.41,831.23,130.7561613,5.41,46,6036.06,0,2,39910
16,2011-03-18,36.5,3.406,0.0,0.0,0.0,0.0,0.0,192.1237981,6.61,82,8791.29,0,1,57197
6,2010-09-03,82.15,2.577,0.0,0.0,0.0,0.0,0.0,213.0519222,6.97,48,1785.0,0,0,202505
18,2011-07-29,73.85,3.898,0.0,0.0,0.0,0.0,0.0,135.9639355,8.89,8,33127.49,0,1,120653
30,2010-05-28,80.94,2.759,0.0,0.0,0.0,0.0,0.0,210.5552301,8.2,13,12559.63,0,2,42988
32,2012-08-24,70.12,3.558,5446.99,147.41,127.58,3394.31,5920.55,198.0984199,7.87,91,46999.61,0,0,203007
26,2010-08-27,57.23,2.77,0.0,0.0,0.0,0.0,0.0,132.6932258,8.45,12,6087.55,0,0,152513
23,2012-10-05,56.65,4.027,5347.45,0.0,6.73,2506.49,3127.25,138.8256,4.15,6,6311.18,0,1,114533
19,2011-11-04,44.97,3.738,0.0,0.0,0.0,0.0,0.0,136.475129,7.87,72,84360.26,0,0,203819
35,2011-04-22,50.02,3.892,0.0,0.0,0.0,0.0,0.0,138.2475036,8.51,30,5640.74,0,1,103681
35,2012-07-13,78.95,3.523,3516.15,0.0,0.15,1749.8,1430.23,142.2548214,8.84,82,10187.38,0,1,103681
18,2010-02-05,21.33,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,9.2,18,3963.0,0,1,120653
13,2011-04-29,43.85,3.683,0.0,0.0,0.0,0.0,0.0,128.9998667,7.19,33,10030.84,0,0,219622
25,2012-02-03,34.98,3.617,38223.59,4566.23,21.92,42448.94,5621.09,213.0236225,6.96,46,17637.96,0,1,128107
2,2011-03-25,69.42,3.473,0.0,0.0,0.0,0.0,0.0,214.2521573,8.03,52,3986.19,0,0,202307
23,2011-12-23,27.8,3.413,1003.58,14.2,1683.17,2.0,570.74,136.5883871,4.42,11,43143.64,0,1,114533
13,2012-03-09,38.24,3.38,9173.97,339.05,9.44,1300.75,7479.12,130.7413793,6.1,31,2437.74,0,0,219622
3,2011-11-04,59.31,3.332,0.0,0.0,0.0,0.0,0.0,221.245968,7.2,96,2928.76,0,1,37392
34,2011-04-01,55.46,3.521,0.0,0.0,0.0,0.0,0.0,128.7199355,10.58,26,3952.96,0,0,158114
20,2010-07-23,77.75,2.771,0.0,0.0,0.0,0.0,0.0,204.4812188,7.53,72,65924.33,0,0,203742
42,2011-06-03,81.87,3.893,0.0,0.0,0.0,0.0,0.0,129.0490323,8.49,23,80.47,0,2,39690
5,2010-09-10,79.86,2.565,0.0,0.0,0.0,0.0,0.0,212.0499271,6.5,25,1840.81,1,1,34875
6,2010-02-19,43.58,2.514,0.0,0.0,0.0,0.0,0.0,212.8161546,7.26,17,17928.33,0,0,202505
19,2012-04-06,40.23,4.143,9337.26,0.0,52.59,2949.23,5996.69,137.7970968,8.15,18,21909.45,0,0,203819
24,2010-12-17,27.99,3.301,0.0,0.0,0.0,0.0,0.0,132.6804516,8.28,37,3458.79,0,0,203819
15,2010-12-24,25.07,3.309,0.0,0.0,0.0,0.0,0.0,132.7477419,8.07,23,68364.99,0,1,123737
20,2012-04-27,47.64,4.004,2332.34,2.82,41.39,28.04,3318.17,214.4223063,7.14,26,9835.08,0,0,203742
34,2010-12-24,42.74,2.887,0.0,0.0,0.0,0.0,0.0,126.9835806,10.21,82,47757.35,0,0,158114
17,2010-02-19,25.06,2.654,0.0,0.0,0.0,0.0,0.0,126.5262857,6.55,94,4985.98,0,1,93188
15,2011-07-22,79.97,3.972,0.0,0.0,0.0,0.0,0.0,135.8738387,7.81,31,2090.06,0,1,123737
25,2010-04-16,52.16,2.899,0.0,0.0,0.0,0.0,0.0,203.7307486,7.86,87,5849.64,0,1,128107
7,2012-07-06,64.67,3.646,2779.97,326.2,5.07,2112.68,1548.33,197.8322195,7.87,71,2376.1,0,1,70713
29,2011-04-29,57.2,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,9.97,8,18326.17,0,1,93638
15,2012-10-26,55.75,4.071,4657.77,0.0,100.0,1077.51,1234.65,138.7281613,7.99,34,11964.47,0,1,123737
18,2012-02-24,36.34,3.751,8425.97,10284.14,0.0,1417.12,3566.91,137.3411034,8.08,23,30058.17,0,1,120653
26,2012-06-22,63.04,3.629,5543.88,372.0,103.99,1901.89,6556.54,138.1629,7.49,72,29075.8,0,0,152513
5,2010-03-26,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.57,92,6638.75,0,1,34875
41,2010-02-12,23.04,2.572,0.0,0.0,0.0,0.0,0.0,189.4642725,7.54,29,4083.14,1,0,196321
16,2012-01-20,29.3,3.055,2087.19,1399.47,5.58,75.83,4742.74,196.7796652,6.16,30,987.56,0,1,57197
20,2010-09-24,69.37,2.713,0.0,0.0,0.0,0.0,0.0,204.8182126,7.53,6,6841.47,0,0,203742
25,2011-07-08,71.64,3.711,0.0,0.0,0.0,0.0,0.0,208.4386847,7.27,55,4614.89,0,1,128107
44,2010-03-19,42.49,2.782,0.0,0.0,0.0,0.0,0.0,126.6066452,8.12,25,32.5,0,2,39910
41,2012-03-30,51.56,3.75,5694.25,9.66,7.09,1677.31,2419.34,197.4133259,6.59,4,29070.06,0,0,196321
13,2012-03-23,47.83,3.671,3489.61,75.36,2.52,827.19,3427.9,130.8966452,6.1,74,30635.64,0,0,219622
34,2010-07-30,72.26,2.65,0.0,0.0,0.0,0.0,0.0,126.1069032,9.82,95,63864.24,0,0,158114
27,2011-03-11,43.64,3.752,0.0,0.0,0.0,0.0,0.0,137.6269617,7.83,36,3598.0,0,0,204184
25,2011-12-30,32.42,3.389,4624.26,49913.53,177.05,407.17,2515.09,212.4035763,7.08,47,-28.92,1,1,128107
45,2011-08-26,72.55,3.704,0.0,0.0,0.0,0.0,0.0,186.5641172,8.63,3,25657.65,0,1,118221
29,2011-03-25,38.77,3.624,0.0,0.0,0.0,0.0,0.0,133.9587419,10.26,4,12532.98,0,1,93638
8,2010-11-05,55.76,2.689,0.0,0.0,0.0,0.0,0.0,215.323,6.43,30,2203.34,0,0,155078
2,2011-08-12,91.58,3.638,0.0,0.0,0.0,0.0,0.0,215.2593211,7.85,49,15051.75,0,0,202307
25,2010-03-05,29.45,2.777,0.0,0.0,0.0,0.0,0.0,204.4940734,8.19,90,12391.98,0,1,128107
40,2010-09-03,70.66,2.735,0.0,0.0,0.0,0.0,0.0,132.7248387,5.33,54,182.94,0,0,155083
40,2010-09-17,55.34,2.716,0.0,0.0,0.0,0.0,0.0,132.7670667,5.33,55,8118.47,0,0,155083
1,2012-03-23,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.35,83,6640.62,0,0,151315
10,2011-08-26,91.59,3.663,0.0,0.0,0.0,0.0,0.0,129.2832581,8.26,96,10273.67,0,1,126512
43,2012-04-06,64.7,3.891,177.39,0.0,12.17,0.0,1479.85,212.8887535,9.58,4,18716.69,0,2,41062
26,2010-06-25,63.78,2.81,0.0,0.0,0.0,0.0,0.0,132.4976,8.51,91,32924.9,0,0,152513
42,2010-08-27,84.99,3.022,0.0,0.0,0.0,0.0,0.0,126.0892903,9.2,96,13676.25,0,2,39690
3,2010-05-14,77.18,2.854,0.0,0.0,0.0,0.0,0.0,213.6196139,7.34,71,620.5,0,1,37392
33,2011-05-06,77.92,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,8.69,38,11439.95,0,0,39690
25,2011-09-16,62.05,3.742,0.0,0.0,0.0,0.0,0.0,209.1893892,7.27,18,1329.99,0,1,128107
15,2012-10-19,52.89,4.153,710.9,0.0,1.68,176.01,1098.68,138.8336129,7.99,96,2575.88,0,1,123737
32,2010-10-29,45.45,2.748,0.0,0.0,0.0,0.0,0.0,190.951728,9.14,35,2311.0,0,0,203007
11,2011-02-11,44.61,3.022,0.0,0.0,0.0,0.0,0.0,216.2660913,7.55,44,4865.63,1,0,207499
41,2011-12-30,34.12,3.119,5251.98,56106.2,134.7,1059.49,2366.54,196.3586101,6.76,24,3845.24,1,0,196321
10,2011-09-02,91.61,3.798,0.0,0.0,0.0,0.0,0.0,129.3259355,8.26,20,13160.9,0,1,126512
4,2010-12-10,42.4,2.86,0.0,0.0,0.0,0.0,0.0,126.7934,7.13,71,6761.54,0,0,205863
16,2010-05-21,47.34,2.776,0.0,0.0,0.0,0.0,0.0,189.467827,6.84,34,4457.81,0,1,57197
25,2011-06-24,70.71,3.804,0.0,0.0,0.0,0.0,0.0,208.2306018,7.29,41,915.25,0,1,128107
13,2011-05-06,47.75,3.744,0.0,0.0,0.0,0.0,0.0,129.0444333,7.19,21,9835.86,0,0,219622
10,2012-06-15,88.58,4.144,6017.71,18.8,41.99,2052.91,4250.19,130.8295333,7.38,92,49327.75,0,1,126512
19,2010-04-16,49.67,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.19,72,65372.37,0,0,203819
8,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.12,46,16983.98,0,0,155078
35,2010-03-05,38.07,2.777,0.0,0.0,0.0,0.0,0.0,135.5732602,9.26,81,10338.55,0,1,103681
5,2010-07-09,81.14,2.642,0.0,0.0,0.0,0.0,0.0,211.6642907,6.5,11,8766.56,0,1,34875
44,2011-03-04,34.23,3.23,0.0,0.0,0.0,0.0,0.0,128.26475,7.22,16,552.28,0,2,39910
42,2011-05-06,73.56,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,8.49,18,7.22,0,2,39690
7,2012-09-14,53.66,3.659,3180.52,0.0,5.03,709.04,5384.1,198.1267184,7.87,41,2304.3,0,1,70713
27,2012-05-25,64.77,3.979,11465.8,0.0,380.15,2173.31,4183.07,142.1032776,8.25,34,24181.44,0,0,204184
29,2012-01-06,34.61,3.439,4557.94,13427.99,9.56,550.78,2053.68,136.698129,8.99,46,10236.05,0,1,93638
4,2010-12-10,42.4,2.86,0.0,0.0,0.0,0.0,0.0,126.7934,7.13,9,30166.76,0,0,205863
5,2012-05-04,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.8,9,9691.58,0,1,34875
13,2011-11-18,40.65,3.489,11003.75,1090.92,89.88,1201.3,10231.67,129.8268333,6.39,48,2030.0,0,0,219622
33,2011-06-10,87.02,3.981,0.0,0.0,0.0,0.0,0.0,129.0357097,8.69,67,458.48,0,0,39690
44,2012-01-06,33.8,3.08,1.94,51.41,54.05,0.0,809.1,130.1575161,5.77,2,9782.22,0,2,39910
45,2012-02-17,36.85,3.695,8683.43,7421.99,1.76,9084.92,1995.22,189.8424834,8.42,85,1895.42,0,1,118221
28,2011-08-26,94.61,3.74,0.0,0.0,0.0,0.0,0.0,129.2832581,13.5,35,2176.76,0,0,206302
39,2011-11-11,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.72,30,3532.8,0,0,184109
23,2010-04-09,56.82,2.849,0.0,0.0,0.0,0.0,0.0,131.9408065,5.44,92,38229.72,0,1,114533
27,2010-02-05,27.19,2.954,0.0,0.0,0.0,0.0,0.0,135.3524608,8.24,18,7061.0,0,0,204184
30,2012-05-18,72.42,3.63,57.13,0.0,0.0,0.0,857.91,221.380331,6.89,2,12852.63,0,2,42988
27,2012-10-19,56.53,4.153,2639.32,0.0,4.77,575.48,3147.23,142.8633629,8.0,56,705.53,0,0,204184
23,2010-11-26,34.95,3.07,0.0,0.0,0.0,0.0,0.0,132.8369333,5.29,23,71135.81,1,1,114533
39,2010-11-05,61.62,2.689,0.0,0.0,0.0,0.0,0.0,210.7202444,8.48,18,27462.83,0,0,184109
29,2012-06-22,70.61,3.629,4524.86,492.8,0.99,1745.53,2589.37,138.1629,9.14,23,28220.28,0,1,93638
18,2010-06-18,65.96,2.805,0.0,0.0,0.0,0.0,0.0,132.4733333,9.27,51,1.96,0,1,120653
24,2012-10-19,52.59,4.153,3446.7,0.0,101.0,111.46,5963.01,138.8336129,8.69,17,13824.58,0,0,203819
33,2012-10-05,85.18,4.132,433.79,0.0,0.0,0.0,1160.27,131.0756667,6.9,7,297.63,0,0,39690
7,2010-11-12,22.12,2.737,0.0,0.0,0.0,0.0,0.0,191.0411474,9.14,26,1351.98,0,1,70713
36,2010-08-27,84.62,2.562,0.0,0.0,0.0,0.0,0.0,210.3292106,8.36,13,13339.42,0,0,39910
12,2011-11-11,48.76,3.824,18049.87,7939.68,234.64,10463.07,5588.33,129.8167097,12.89,67,5985.37,0,1,112238
12,2012-07-13,95.61,3.723,8699.07,20.0,0.06,5542.53,2781.14,130.683,10.93,87,13134.64,0,1,112238
45,2010-07-23,81.46,2.771,0.0,0.0,0.0,0.0,0.0,182.3509895,8.74,56,1227.24,0,1,118221
9,2012-02-10,44.03,3.409,5619.8,1595.17,1.71,4740.66,4494.14,223.9953006,5.67,4,18732.33,1,1,125833
16,2012-02-03,25.53,3.031,32702.46,747.82,2.39,8063.07,2940.68,196.8728921,6.16,2,22280.96,0,1,57197
40,2010-11-26,32.94,3.07,0.0,0.0,0.0,0.0,0.0,132.8369333,5.29,14,31028.33,1,0,155083
44,2010-05-14,50.15,2.962,0.0,0.0,0.0,0.0,0.0,126.2085484,7.97,2,7845.84,0,2,39910
23,2010-07-23,70.2,2.784,0.0,0.0,0.0,0.0,0.0,132.5825806,5.33,40,68787.36,0,1,114533
37,2010-05-07,75.56,2.835,0.0,0.0,0.0,0.0,0.0,209.1215867,8.46,72,139.14,0,2,39910
14,2010-09-03,78.37,2.715,0.0,0.0,0.0,0.0,0.0,182.6042922,8.74,56,2436.8,0,0,200898
42,2011-08-19,87.4,3.743,0.0,0.0,0.0,0.0,0.0,129.2405806,8.26,94,36600.81,0,2,39690
14,2012-02-24,42.86,3.739,15074.23,8644.89,4.2,4450.84,7278.87,190.0069881,8.42,79,41660.28,0,0,200898
6,2010-03-26,53.74,2.732,0.0,0.0,0.0,0.0,0.0,212.533737,7.26,91,39895.79,0,0,202505
23,2012-02-10,26.6,3.655,8770.83,8403.67,56.54,9800.67,6133.9,137.1666774,4.26,33,9813.55,1,1,114533
45,2010-07-02,76.61,2.815,0.0,0.0,0.0,0.0,0.0,182.3187801,8.74,56,3265.5,0,1,118221
25,2010-07-09,75.24,2.793,0.0,0.0,0.0,0.0,0.0,204.3625658,7.53,49,13204.6,0,1,128107
30,2010-08-20,89.58,2.664,0.0,0.0,0.0,0.0,0.0,211.2596586,8.1,16,2115.42,0,2,42988
40,2012-04-27,47.51,4.023,2283.4,0.33,24.94,235.22,3113.29,137.9781333,4.13,54,77.88,0,0,155083
31,2011-08-19,90.11,3.554,0.0,0.0,0.0,0.0,0.0,215.3229307,7.85,37,3904.15,0,0,203750
37,2011-02-11,41.16,3.022,0.0,0.0,0.0,0.0,0.0,211.6985093,8.4,94,30798.99,1,2,39910
36,2010-03-05,51.33,2.574,0.0,0.0,0.0,0.0,0.0,210.1092746,8.55,18,22.0,0,0,39910
27,2011-04-15,52.24,3.981,0.0,0.0,0.0,0.0,0.0,138.1646952,7.73,2,74548.12,0,0,204184
17,2012-03-09,32.02,3.38,3944.86,104.91,2.16,550.85,3717.62,130.7413793,6.4,7,12295.58,0,1,93188
23,2011-11-25,35.23,3.536,70.24,47.47,103991.94,7.0,677.31,136.4788,4.42,13,30086.18,1,1,114533
5,2012-08-10,86.96,3.494,3261.56,15.0,0.5,1687.13,2102.31,222.5472987,5.6,6,522.42,0,1,34875
45,2011-01-28,24.05,3.237,0.0,0.0,0.0,0.0,0.0,183.1800955,8.55,38,47587.7,0,1,118221
44,2011-03-25,42.38,3.435,0.0,0.0,0.0,0.0,0.0,128.6160645,7.22,87,129.8,0,2,39910
4,2010-05-28,67.73,2.756,0.0,0.0,0.0,0.0,0.0,126.1602258,7.9,1,25405.65,0,0,205863
19,2010-02-05,20.96,2.954,0.0,0.0,0.0,0.0,0.0,131.5279032,8.35,17,20578.79,0,0,203819
23,2010-11-05,36.6,2.938,0.0,0.0,0.0,0.0,0.0,132.9245806,5.29,98,122.33,0,1,114533
7,2012-03-30,44.99,3.75,8460.02,2.4,9.25,385.22,1666.6,197.4133259,8.26,92,27595.76,0,1,70713
4,2010-09-24,60.96,2.642,0.0,0.0,0.0,0.0,0.0,126.1900333,7.37,54,129.0,0,0,205863
